id,type,address,price,coords,contamination,distanceToDangerZone,distanceToMedianJobLocation,Zone,GreenConc,lt,lg,priceLogScaled,totalScore
link_ad_83767823,Bilocale,"via via Marcona 17, Indipendenza, Milano",1250,"[45.46419789999999, 9.211767199999999]",0.3152688482950907,2.84414529202108,1.8079934652249081,4.0,0.1018567536992841,45.46419789999999,9.211767199999999,0.30586536052072244,2.5843718583982147
link_ad_84056456,Trilocale,"via Fara 16, Centrale, Milano",2400,"[45.4834767, 9.198450800000002]",0.13936288142576814,3.7863092867951975,1.6619289825627332,2.0,0.08483287837837838,45.4834767,9.198450800000002,0.5236168571408806,7.7311672202209705
link_ad_82177848,Trilocale,"via Lorenzo mascheroni 18, Pagano, Milano",2350,"[45.4702664, 9.1653711]",0.07293644399032928,2.429976271498281,1.9199574292284192,1.0,0.11462977145811785,45.4702664,9.1653711,0.5165890564980495,0.17561556619800633
link_ad_83171835,Bilocale,"via Cucchiari 21, Cenisio, Milano",1650,"[45.4900587, 9.1672878]",0.22328165158978663,1.9205303425984832,2.8678771855077336,8.0,0.14965863237774032,45.4900587,9.1672878,0.39854111097051526,-7.097554865459061
link_ad_84109382,Bilocale,"viale Certosa 180, Certosa, Milano",750,"[45.4977095, 9.1352251]",0.39736326338606887,1.4586793858604652,5.280257559087324,8.0,0.14965863237774032,45.4977095,9.1352251,0.13534757818232546,-21.023151912087567
link_ad_84095940,Bilocale,"via PAOLO DA CANNOBIO 37, Missori, Milano",1350,"[45.4605391, 9.1893811]",0.26281733872019686,1.6466208990795796,1.0264931606379835,1.0,0.11462977145811785,45.4605391,9.1893811,0.3315555871860134,0.7019229199675188
link_ad_84115872,Bilocale,"corso 22 Marzo 39, Plebisciti - Susa, Milano",1050,"[45.4623838, 9.218146299999999]",0.3669879879162181,2.5158809203047965,2.344562914598713,4.0,0.1018567536992841,45.4623838,9.218146299999999,0.2476647700727872,-1.7073899929181884
link_ad_84115252,Bilocale,"viale Argonne 40, Argonne - Corsica, Milano",900,"[45.4676366, 9.2304374]",0.2798628514574375,3.092115598207555,3.1635784737129513,4.0,0.1018567536992841,45.4676366,9.2304374,0.19620800900368796,-2.228384911336186
link_ad_84117000,Trilocale,"via San Benigno 3, Città Studi, Milano",900,"[45.4702689, 9.2363938]",0.22157360397977754,3.4782729524306455,3.619588701887871,3.0,0.1217181679550246,45.4702689,9.2363938,0.19620800900368796,-2.186895972428335
link_ad_84097034,Bilocale,"via Meravigli, Duomo, Milano",1850,"[45.4640976, 9.1919265]",0.23823807769804262,2.0767558705292246,0.6477356065603304,1.0,0.11462977145811785,45.4640976,9.1919265,0.43673222443807935,4.343398666454451
link_ad_84095200,Bilocale,"piazzale Siena, 4, Piazzale Siena, Milano",950,"[45.4655853, 9.136408699999999]",-0.1748025058186613,1.6987490282053481,4.203490739505413,7.0,0.16894003541799618,45.4655853,9.136408699999999,0.21425609085251507,-11.87627630457961
